id,lat,lng,base_type,Base64,issue_color,address,reported_date,is_verifed_BMC
130,19.099685300000036,72.90289370000005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
131,19.093636238000048,72.90381498400006," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
132,19.09933250000006,72.90286780000008," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
133,19.10205000000008,72.90877440000007," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
134,19.07452552800004,72.91376147700005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
135,19.09927369900004,72.91670991800005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
136,19.072405400000036,72.91409200000005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
137,19.090333709000053,72.89895949700008," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
138,19.18817618300005,72.85088855200007," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
139,19.18952245300005,72.86554153700007," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
140,19.188322500000027,72.82310850000005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
141,19.18975893400005,72.85685693800008," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
142,19.170750359000067,72.87787931800005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
143,19.185796100000058,72.81704633100003," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
144,19.184379031000052,72.82304687300005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
145,19.180259400000068,72.86128000000008," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
146,19.17158700000005,72.87878300000007," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
147,19.138673022000035,72.85367576000004," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
148,19.17184910000003,72.83825470000005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
149,19.239500216000067,72.86063629500006," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
150,19.255298550000077,72.87584095000005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
151,19.196305040000027,72.86486190000005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
152,19.198057222000045,72.85995734100005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
153,19.203754296000053,72.83185210800008," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
154,19.158754357000078,72.92865383400004," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
155,19.131179050000068,72.93502045000008," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
156,19.124386924000078,72.91879652000007," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
157,19.117625800000038,72.93276860000003," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
158,19.135759767000025,72.93830499300003," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
159,19.166010079000046,72.93510986200005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
160,19.12014080000006,72.92926630000005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
161,19.166543250000075,72.95051435000005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOb3QgTWVudGlvbmVkIAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Not Mentioned,2020-04-18 20:15:08,True
162,19.118538889000035,72.83677777800006," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBHVUxTSEFOIFdFTEZBUkUgU09DRUlUWSwgR0lMQkVSVCBISUxMIFJPQUQgQ0hIQUJJTCBKQU5UQSBDT0xPTlkgQU5ESEVSSSBXRVNUIE1VTUJBSS0gNDAwMDU4CiAgICAgICAgICAgIA==""",Red,"<b> BMC verified </b><br>GULSHAN WELFARE SOCEITY, GILBERT HILL ROAD CHHABIL JANTA COLONY ANDHERI WEST MUMBAI- 400058",2020-04-18 20:15:08,True
163,19.056800000000067,72.84181944400007," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBjaGF3bCBuby4gMywgUmF6emFrIGNoYXdsIE9wcC4gR29sZGVuIGJha2VyeSBCYW5kcmEgRWFzdCBNdW1iYWktIDQwMDA1NQogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>chawl no. 3, Razzak chawl Opp. Golden bakery Bandra East Mumbai- 400055",2020-04-18 20:15:08,True
164,19.203413889000046,72.83129444400005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBKYW5zZXZhIFNhbWl0aSBBemFkIENvbXBvdW5kIE9wcC4gY2hhbmRyaWthIGhvdGVsIGthbmRpdmFsaSB3ZXN0LSA0MDAwNjcKICAgICAgICAgICAg""",Red,<b> BMC verified </b><br>Janseva Samiti Azad Compound Opp. chandrika hotel kandivali west- 400067,2020-04-18 20:15:08,True
165,19.16785555555556,72.83926944444444," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBqYWkgYmhhdmFuaSBjaGF3bCwgUHJlbSBuYWdhciwgR29yZWdhb24gd2VzdCwgNDAwMDYyCiAgICAgICAgICAgIA==""",Red,"<b> BMC verified </b><br>jai bhavani chawl, Prem nagar, Goregaon west, 400062",2020-04-18 20:15:08,True
166,19.014363889000037,72.82412777800005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBTaWRkaXF1ZSBNb2hhbW1hZCBDaGF3bCBPbGQgUHJhYmhhZGV2aSByb2FkIE11bWJhaS0gNDAwMDI1CiAgICAgICAgICAgIA==""",Red,<b> BMC verified </b><br>Siddique Mohammad Chawl Old Prabhadevi road Mumbai- 400025,2020-04-18 20:15:08,True
167,18.99245833300006,72.81870000000005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBDIFdhcmQgSmlqYW1hdGEgTmFnYXIgRSBNb3NlcyBSb2FkIFdvcmxpIE11bWJhaS0gNDAwMDE4CiAgICAgICAgICAgIA==""",Red,<b> BMC verified </b><br>C Ward Jijamata Nagar E Moses Road Worli Mumbai- 400018,2020-04-18 20:15:08,True
168,19.179022222000068,72.86228055600003," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBNIFMgTVVMTEEgQ0hBV0wgTkVBUiBOT09SQU5JIE1BU0pJRCBSQU5JIFNBVEkgTUFSRyBQQVRIQU5XQURJIE1BTEFEIEVBU1QgTVVNQkFJLSA0MDAwOTcKICAgICAgICAgICAg""",Red,<b> BMC verified </b><br>M S MULLA CHAWL NEAR NOORANI MASJID RANI SATI MARG PATHANWADI MALAD EAST MUMBAI- 400097,2020-04-18 20:15:08,True
169,19.08792222200003,72.89837777800005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBDaGF3bCBOby4gMyBQb3JiYW5kYXJ3YWxhIENoYXdsLCBMQlMgUm9hZCBPcHAgTmF2YWwgUGFyayBHYXRlIE5lYXIgQmF3ZGkgTmVhciBEci4gQW5hZWVzIENsaW5pYyBDaGlyYWcgTmFnYXIgR2hhdGtvcGFyIFctIDQwMDA4NgogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>Chawl No. 3 Porbandarwala Chawl, LBS Road Opp Naval Park Gate Near Bawdi Near Dr. Anaees Clinic Chirag Nagar Ghatkopar W- 400086",2020-04-18 20:15:08,True
170,18.973937765000073,72.82710467400004," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBDaGF3bCBOby4gMSwgQklUIENoYXdsIEFncmlwYWRhLCBNZWpocmFqIHNldGhpIG1hcmcsIEpodWxhIE1haWRhbiwgQnljdWxsYS00MDAwMTEKICAgICAgICAgICAg""",Red,"<b> BMC verified </b><br>Chawl No. 1, BIT Chawl Agripada, Mejhraj sethi marg, Jhula Maidan, Byculla-400011",2020-04-18 20:15:08,True
171,19.058625000000067,72.89171944400005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBHYW5ndWJhaSBQYXRvbGUgQ2hhd2wgU2lkZGhhcnRoIENvbG9ueSBDaGVtYnVyIE5ha2EgQ2hlbWJ1ciBNdW1iYWktIDQwMDA3NAogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>Gangubai Patole Chawl Siddharth Colony Chembur Naka Chembur Mumbai- 400074,2020-04-18 20:15:08,True
172,19.026408333000067,72.86132500000008," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBMYWwgTWF0aSBraXNtYXQgTmFnYXIgV2FkYWxhIE11bWJhaS00MDAwMzcKICAgICAgICAgICAg""",Red,<b> BMC verified </b><br>Lal Mati kismat Nagar Wadala Mumbai-400037,2020-04-18 20:15:08,True
173,19.09348055600003,72.88287777800008," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBVTldBTEEgQ09NUE9VTkQgS1VSTEEgQU5ESEVSSSBST0FEIEJFSElORCBBTkFORCBCSEFXQU4gSE9URUwgQU5ESEVSSSBNVU1CQUktIDQwMDA3MgogICAgICAgICAgICA=""",Red,<b> BMC verified </b><br>UNWALA COMPOUND KURLA ANDHERI ROAD BEHIND ANAND BHAWAN HOTEL ANDHERI MUMBAI- 400072,2020-04-18 20:15:08,True
174,18.97133055600005,72.82773888900005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBBa3NhIE1hbnppbCBNIEEgcm9hZCBNYWRhbnB1cmEgR2hvc2ggYmF6YXIgQnljdWxsYSBNdW1iYWktNDAwMDA4CiAgICAgICAgICAgIA==""",Red,<b> BMC verified </b><br>Aksa Manzil M A road Madanpura Ghosh bazar Byculla Mumbai-400008,2020-04-18 20:15:08,True
175,19.180404113000066,72.85017372800006," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICA1OTUgSGluZHUgRGFiaSBDaGF3bCBIYWppIEJhcHUgUm9hZCBNYWxhZCBFYXN0IE11bWJhaS0gNDAwMDk3CiAgICAgICAgICAgIA==""",Red,<b> BMC verified </b><br>595 Hindu Dabi Chawl Haji Bapu Road Malad East Mumbai- 400097,2020-04-18 20:15:08,True
176,19.103522222000038,72.88942500000007," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBLSEFESSBOTyAzIEpBRkFSIENPTVBPVU5EIFNBS0lOQUtBIExJTksgUk9BRCBBTkRIRVJJIE1VTUJBSS0gNDAwMDcyCiAgICAgICAgICAgIA==""",Red,<b> BMC verified </b><br>KHADI NO 3 JAFAR COMPOUND SAKINAKA LINK ROAD ANDHERI MUMBAI- 400072,2020-04-18 20:15:08,True
177,19.077519444000075,72.84454722200006," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBSYW1qZWV2YW4gQ2hhd2wgTmVhciBSYW1ha2FudCBEYWlyeSA1dGggR29saWJhciBSb2FkIFNhbnRhY3J1eiBFYXN0IE11bWJhaS0gNDAwMDU1CiAgICAgICAgICAgIA==""",Red,<b> BMC verified </b><br>Ramjeevan Chawl Near Ramakant Dairy 5th Golibar Road Santacruz East Mumbai- 400055,2020-04-18 20:15:08,True
178,18.974183333000042,72.84828611100005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBMYWtkaSBCYW5kZXIgRGFydWtoYW5hIFVkaXBpIEhvdGVsIE1hemdhb24gTXVtYmFpLSA0MDAwMTAKICAgICAgICAgICAg""",Red,<b> BMC verified </b><br>Lakdi Bander Darukhana Udipi Hotel Mazgaon Mumbai- 400010,2020-04-18 20:15:08,True
